Query_No         Doc_id           Precision        Recal           
1                CACM-1665        0.0              0.0             
1                CACM-1591        0.0              0.0             
1                CACM-1844        0.0              0.0             
1                CACM-1856        0.0              0.0             
1                CACM-2931        0.0              0.0             
1                CACM-1827        0.0              0.0             
1                CACM-2470        0.0              0.0             
1                CACM-2233        0.0              0.0             
1                CACM-2002        0.0              0.0             
1                CACM-2344        0.0              0.0             
1                CACM-3048        0.0              0.0             
1                CACM-2319        0.0              0.0             
1                CACM-2289        0.0              0.0             
1                CACM-2003        0.0              0.0             
1                CACM-3087        0.0              0.0             
1                CACM-2188        0.0              0.0             
1                CACM-2622        0.0              0.0             
1                CACM-3077        0.0              0.0             
1                CACM-1847        0.0              0.0             
1                CACM-1366        0.0              0.0             
1                CACM-1680        0.0              0.0             
1                CACM-1956        0.0              0.0             
1                CACM-1408        0.0              0.0             
1                CACM-2181        0.0              0.0             
1                CACM-1605        0.04             0.2             
1                CACM-2542        0.0384615384615  0.2             
1                CACM-2217        0.037037037037   0.2             
1                CACM-1936        0.0357142857143  0.2             
1                CACM-1108        0.0344827586207  0.2             
1                CACM-3015        0.0333333333333  0.2             
1                CACM-1003        0.0322580645161  0.2             
1                CACM-2379        0.03125          0.2             
1                CACM-1727        0.030303030303   0.2             
1                CACM-2033        0.0294117647059  0.2             
1                CACM-1543        0.0285714285714  0.2             
1                CACM-1307        0.0277777777778  0.2             
1                CACM-1811        0.027027027027   0.2             
1                CACM-1939        0.0263157894737  0.2             
1                CACM-1170        0.025641025641   0.2             
1                CACM-3049        0.025            0.2             
1                CACM-2851        0.0243902439024  0.2             
1                CACM-1829        0.0238095238095  0.2             
1                CACM-2893        0.0232558139535  0.2             
1                CACM-1033        0.0227272727273  0.2             
1                CACM-3002        0.0222222222222  0.2             
1                CACM-2358        0.0434782608696  0.4             
1                CACM-2424        0.0425531914894  0.4             
1                CACM-2219        0.0416666666667  0.4             
1                CACM-0972        0.0408163265306  0.4             
1                CACM-1885        0.04             0.4             
1                CACM-2740        0.0392156862745  0.4             
1                CACM-1315        0.0384615384615  0.4             
1                CACM-1805        0.0377358490566  0.4             
1                CACM-3112        0.037037037037   0.4             
1                CACM-0670        0.0363636363636  0.4             
1                CACM-2535        0.0357142857143  0.4             
1                CACM-1695        0.0350877192982  0.4             
1                CACM-0616        0.0344827586207  0.4             
1                CACM-1381        0.0338983050847  0.4             
1                CACM-1671        0.0333333333333  0.4             
1                CACM-2380        0.0327868852459  0.4             
1                CACM-2632        0.0322580645161  0.4             
1                CACM-1350        0.031746031746   0.4             
1                CACM-1194        0.03125          0.4             
1                CACM-2692        0.0307692307692  0.4             
1                CACM-3153        0.030303030303   0.4             
1                CACM-1032        0.0298507462687  0.4             
1                CACM-1393        0.0294117647059  0.4             
1                CACM-2889        0.0289855072464  0.4             
1                CACM-2342        0.0285714285714  0.4             
1                CACM-2054        0.0281690140845  0.4             
1                CACM-2035        0.0277777777778  0.4             
1                CACM-2786        0.027397260274   0.4             
1                CACM-3041        0.027027027027   0.4             
1                CACM-0637        0.0266666666667  0.4             
1                CACM-2378        0.0263157894737  0.4             
1                CACM-2390        0.025974025974   0.4             
1                CACM-0585        0.025641025641   0.4             
1                CACM-2645        0.0253164556962  0.4             
